@relation myelo-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S43

@attribute X475 numeric
@attribute X1747 numeric
@attribute X1836 numeric
@attribute X2027 numeric
@attribute X2151 numeric
@attribute X2490 numeric
@attribute X2555 numeric
@attribute X4478 numeric
@attribute X4678 numeric
@attribute X5006 numeric
@attribute X5798 numeric
@attribute X5818 numeric
@attribute X5847 numeric
@attribute X6364 numeric
@attribute X6964 numeric
@attribute X8465 numeric
@attribute X9816 numeric
@attribute X9982 numeric
@attribute X10245 numeric
@attribute X10996 numeric
@attribute X11119 numeric
@attribute X11904 numeric
@attribute X12864 numeric
@attribute X13114 numeric
@attribute X13723 numeric
@attribute X14771 numeric
@attribute X15717 numeric
@attribute X15955 numeric
@attribute X19146 numeric
@attribute X19219 numeric
@attribute X19552 numeric
@attribute X19796 numeric
@attribute X20226 numeric
@attribute X20362 numeric
@attribute X21599 numeric
@attribute X21714 numeric
@attribute X22321 numeric
@attribute X22538 numeric
@attribute X23179 numeric
@attribute X23392 numeric
@attribute X23420 numeric
@attribute X23812 numeric
@attribute X24579 numeric
@attribute X24752 numeric
@attribute X26099 numeric
@attribute X26194 numeric
@attribute X26409 numeric
@attribute X26781 numeric
@attribute X26996 numeric
@attribute X27036 numeric
@attribute X28409 numeric
@attribute X29230 numeric
@attribute X29419 numeric
@attribute X29873 numeric
@attribute X30054 numeric
@attribute X30078 numeric
@attribute X30911 numeric
@attribute X31198 numeric
@attribute X31556 numeric
@attribute X31940 numeric
@attribute X31942 numeric
@attribute X32075 numeric
@attribute X32935 numeric
@attribute X33797 numeric
@attribute X33847 numeric
@attribute X34097 numeric
@attribute X34540 numeric
@attribute X34603 numeric
@attribute X34980 numeric
@attribute X35311 numeric
@attribute X35471 numeric
@attribute X35614 numeric
@attribute X36104 numeric
@attribute X38015 numeric
@attribute X38596 numeric
@attribute X39062 numeric
@attribute X39719 numeric
@attribute X39743 numeric
@attribute X40671 numeric
@attribute X42175 numeric
@attribute X42304 numeric
@attribute X42413 numeric
@attribute X44910 numeric
@attribute X45637 numeric
@attribute X45787 numeric
@attribute X45934 numeric
@attribute X46641 numeric
@attribute X46868 numeric
@attribute X47564 numeric
@attribute X48223 numeric
@attribute X48745 numeric
@attribute X49627 numeric
@attribute X50416 numeric
@attribute X50619 numeric
@attribute X51054 numeric
@attribute X51731 numeric
@attribute X52112 numeric
@attribute X52479 numeric
@attribute X52681 numeric
@attribute X52737 numeric
@attribute myelo.columns.disease.state {healthy,'myelodysplastic syndrome'}

@data
11.6745,1129.99,14.6783,19.6573,23.2922,10.9132,460.823,9.74111,12.4418,16.555,10.9707,190.376,11.8918,42.0791,6.48557,12.4422,17.3163,4240.1,15.1097,10.8959,100.7,250.33,4653.23,169.184,30.1068,129.773,25.9598,112.326,11.7886,48.2695,6.4879,24.2827,54.1282,15.9348,24.9603,944.039,341.804,162.506,116.144,524.01,7.44397,313.551,71.4183,16.9668,9.67745,179.338,18.1269,34.7581,55.0325,465.578,111.648,17.6985,37.6845,35.1839,13.9012,8.88616,20.9923,15.1309,29.8584,17.1388,29.6163,52.8146,18.5644,64.2852,1379.22,1861.23,1005.29,31.8666,247.158,306.515,217.034,318.916,227.505,1062.29,27.8951,21.9386,26.5137,37.3789,19.3663,10.3847,7.05953,18.6032,163.457,11.9675,64.7641,12.8726,7.32216,40.2989,8.33065,23.383,13.2729,18.9891,26.4316,9.03008,17.4428,7.56944,185.943,48.9648,10.5521,11.3029,'myelodysplastic syndrome'
13.3016,956.19,17.6107,15.2689,22.823,10.3391,555.52,10.3153,12.2241,19.7304,11.8474,22.2827,11.311,73.4429,7.64067,13.6128,11.9571,3874.09,21.3177,9.38224,49.0734,110.48,2113.54,39.4898,33.8364,149.93,17.7995,98.3305,36.0771,50.9605,7.9158,29.6526,65.9222,21.756,36.9079,1709.53,219.416,157.01,192.403,458.489,12.7517,300.664,209.423,20.2788,9.58102,269.652,16.9399,27.4783,61.2867,474.348,97.5437,21.9291,60.9521,22.347,12.0076,8.62441,20.6117,15.2475,52.6626,18.3582,41.4906,61.5035,20.4681,54.7537,1636.74,1737.72,408.746,16.2971,130.947,212.225,259.568,316.513,289.316,643.194,28.1779,16.8426,21.4603,61.3795,24.157,19.1485,6.84072,17.0317,76.3758,12.0818,71.3206,17.0969,7.59074,48.7343,11.2517,21.7185,13.602,16.2853,22.8353,7.92207,14.1866,7.73706,119.92,28.5715,37.6818,11.3723,'myelodysplastic syndrome'
13.7806,942.85,22.185,17.0557,22.4713,12.4943,630.758,9.98555,13.1099,18.7,12.5462,24.1779,12.4925,58.8739,7.17438,8.96978,15.1511,3841.3,13.2777,10.9337,100.276,104.3,1819.66,557.906,32.1144,144.136,23.6831,98.2525,13.8393,43.8969,7.36608,27.1633,66.5629,16.0651,24.3685,1203.99,283.733,191.408,197.487,560.222,8.90283,340.685,47.3294,13.3294,9.03724,264.133,18.8542,33.2779,53.502,388.615,140.436,19.4825,55.3148,25.928,9.09734,9.97117,22.4131,13.2509,47.6854,17.1549,102.745,59.9245,27.0072,54.4685,1833.74,1205.12,569.726,20.7398,156.756,235.07,324.058,329.188,227.653,640.836,32.5781,18.3701,21.3631,49.4167,22.1547,13.5112,7.49402,18.1178,96.3389,13.5932,67.0478,12.2864,7.02756,51.7262,11.7903,21.3246,12.0245,18.2422,25.7865,8.37217,13.7162,6.78233,106.517,39.6095,24.1605,10.1422,'myelodysplastic syndrome'
11.5715,1230.3,19.5965,20.4099,22.0003,10.3406,499.442,11.4488,11.7636,15.9279,16.1335,54.4096,13.27,54.7617,8.6549,9.62322,14.8689,3990.67,17.4057,12.5006,31.977,121.792,3566.43,289.619,29.1086,172.148,25.4157,104.014,23.8303,46.8713,7.77058,19.5979,58.1676,19.5204,24.4988,1339.18,336.574,130.363,189.05,435.719,8.92595,353.767,44.1888,17.1561,9.03334,227.472,12.6137,29.2958,55.4145,411.256,108.703,14.9731,50.7042,23.105,9.75164,11.2072,22.0051,18.622,31.3779,14.5342,59.0714,62.6077,19.924,64.1372,1620.89,1681.56,451.441,23.1834,156.148,190.664,252.303,310.393,303.559,528.578,25.2006,18.6784,24.225,37.0518,26.5385,14.6256,7.42683,18.7837,80.3206,10.8458,68.8889,12.1929,6.90211,30.9491,11.9434,24.2669,16.0952,28.96,24.8902,7.28008,19.1899,7.14652,147.955,33.8449,15.4265,10.2968,'myelodysplastic syndrome'
8.20024,367.643,27.6132,17.6202,21.1754,14.6635,271.504,11.6711,10.9348,16.0656,16.3029,23.1067,6.39048,44.3307,7.46277,9.59138,13.1966,3940.53,28.5612,12.4091,277.716,146.017,2946.14,820.276,36.1422,113.203,29.8756,125.896,39.44,54.1691,7.49456,29.8756,119.035,21.3785,37.5923,1228.61,227.661,222.368,273.861,574.756,14.3066,236.224,71.3052,22.3004,12.1762,235.986,18.7377,22.2074,68.8392,700.393,209.068,21.8125,117.711,44.243,11.7074,9.32563,18.7175,15.9337,39.9664,18.0891,69.1574,90.9629,15.8227,171.566,781.255,1567.04,452.712,20.4629,178.977,184.768,309.455,291.944,190.609,591.071,24.5943,19.6928,24.3826,58.4281,37.1266,11.8039,7.67101,23.4505,95.2896,11.7048,52.5602,23.8991,7.08245,57.6129,11.1967,20.5879,13.5248,24.5819,19.439,7.68428,17.0354,9.62877,127.264,41.1364,14.564,10.0628,'myelodysplastic syndrome'
9.51704,475.683,18.5136,12.1582,20.7338,14.0938,489.75,10.6787,12.3436,9.3475,13.8972,15.0934,7.52052,43.1055,8.14078,16.5789,17.7202,4016.48,26.9936,12.7517,38.8947,120.578,1963.22,67.9058,26.4545,136.741,29.3899,103.179,30.7635,27.651,7.49672,29.8541,71.426,18.9864,32.7098,1348.67,172.769,209.483,289.275,628.829,9.33908,314.954,74.7239,17.1586,8.94783,188.262,22.5411,19.3761,56.1641,723.499,227.718,16.1742,75.4352,28.2409,9.87679,11.1111,21.012,15.1391,47.2408,23.2687,37.507,86.0292,34.5036,69.2821,1048.9,1474.7,310.695,16.1422,202.969,172.172,277.156,289.337,251.469,963.069,22.4277,20.1971,24.5165,43.0791,19.3273,12.2351,9.48418,14.5436,117.601,10.203,66.2674,20.1448,7.09675,53.0816,8.42966,21.3531,14.1396,21.2587,25.6475,8.80015,19.1527,13.8243,94.8,40.341,19.0838,12.48,'myelodysplastic syndrome'
12.199,820.749,10.696,19.4453,26.6736,13.9393,366.849,16.6351,14.8587,15.4844,11.7988,19.3747,11.8901,33.7938,6.27098,15.5358,20.625,4308.15,16.4623,11.0461,32.9772,252.394,733.392,135.194,25.4176,91.9379,21.1395,102.349,16.0674,41.7139,7.22313,28.0726,146.471,27.7948,42.8748,922.125,109.434,62.9469,161.782,408.334,12.4163,371.397,37.7347,22.9194,12.8337,337.084,18.6341,35.3821,72.0047,570.507,85.5102,18.4777,185.128,30.6451,8.48572,34.5284,23.7156,21.4355,29.1327,37.3062,121.537,40.6986,68.869,67.8154,1212.17,1355.68,173.174,18.5423,56.6334,355.863,803.633,189.255,82.7107,515.825,26.4621,31.5048,28.9705,48.4891,26.8269,10.2465,7.89757,22.4908,98.735,12.3797,55.2889,13.6728,7.38468,73.258,9.82852,24.4195,13.6433,19.6304,32.8042,8.89385,17.1883,7.93864,104.367,23.7609,23.3872,11.3969,'myelodysplastic syndrome'
18.7114,867.974,17.1858,24.7552,45.6202,11.9554,240.934,7.3767,15.971,11.9645,9.86044,20.7442,12.8838,14.7789,7.34382,14.594,25.9561,4516,26.665,11.7082,99.1628,70.0702,1598.8,83.8326,25.2133,111.536,19.4124,143.463,13.1222,69.0529,9.39983,22.6779,279.482,17.7828,33.7731,1308.42,215.865,109.829,385.561,342.593,11.134,353.844,29.1495,28.1151,9.84482,195.083,21.6653,55.0246,82.663,431.238,63.7318,25.2115,61.0861,41.7259,13.2223,10.8583,25.4836,17.5701,41.0372,24.8383,18.7884,53.5502,27.9213,82.3006,2006.04,1095.55,476.026,17.5322,100.95,156.395,328.82,300.772,116.178,499.19,26.7342,26.3025,23.887,48.2382,34.5484,9.87039,9.2727,34.0173,50.5947,15.6143,42.0488,11.8995,6.21835,58.6389,9.24535,31.5389,12.1964,19.9685,36.4849,7.96729,10.2819,7.45095,72.5881,23.2093,12.0749,13.1435,'myelodysplastic syndrome'
16.7301,146.244,18.4271,21.87,49.5093,13.2758,208.595,7.36502,15.755,15.0966,10.8653,26.2854,22.959,14.4496,7.18059,18.1125,29.2779,2571.83,12.1709,12.7508,227.235,160.991,1230.87,168.418,13.0364,76.4694,17.8702,97.7301,17.1061,43.6194,8.96461,23.0502,147.158,18.8203,23.3006,364.518,92.1901,92.7964,108.063,159.22,9.41542,127.222,27.2084,24.989,10.9858,275.663,19.9455,39.8255,57.8667,571.494,63.5118,26.665,68.5275,27.9012,12.1876,15.5851,18.0774,32.4049,28.591,18.455,49.5878,37.8968,25.3243,29.7799,827.726,1302.07,347.315,25.2733,120.006,180.193,374.986,242.361,53.4808,968.286,24.5094,20.0984,23.5844,65.5103,19.3803,9.56378,8.25775,27.4387,69.462,13.9927,35.4166,11.8005,6.70073,60.781,12.6456,32.9701,13.8892,13.4355,42.2249,8.58473,14.7525,8.39693,145.933,18.052,12.0193,12.7554,'myelodysplastic syndrome'
22.2466,385.297,27.1359,21.2044,37.274,12.6083,181.176,7.37139,16.1428,10.7699,11.2558,27.3775,15.9958,13.2619,7.47514,19.0632,39.6737,3379.2,12.9994,11.0572,73.1854,123.978,2488.71,245.879,18.14,108.437,16.7953,112.829,25.7484,65.7703,9.95753,22.6975,151.81,22.1196,44.7301,1180.29,105.562,126.541,251.65,181.47,10.6568,190.246,13.0444,21.6404,8.71874,336.805,26.1928,62.0017,93.7844,450.337,83.8991,17.976,63.329,37.215,11.8269,11.9951,21.7326,21.3615,36.0096,25.7772,77.2725,51.115,53.2079,48.5503,1748.02,1180.2,428.435,16.5455,95.7783,188.113,449.478,254.623,41.2952,579.893,22.2186,22.6893,32.5594,51.5291,27.6152,10.778,9.40796,40.5026,45.9319,13.4394,45.0292,13.4811,6.39647,78.3149,10.2531,37.0491,12.4163,19.9771,39.5339,8.35409,12.1019,6.83383,76.552,17.4547,11.4463,10.9739,'myelodysplastic syndrome'
11.8491,352.267,7.85359,12.5263,23.9802,11.9813,414.574,14.3278,11.2554,10.3914,11.4274,21.4108,12.1973,19.7048,7.21637,13.9685,13.304,3275.29,30.6208,14.0695,10.0784,89.2555,3752.26,36.1253,20.5494,161.572,45.125,149.822,28.6901,30.378,7.897,44.6593,437.056,26.8307,46.234,1387.15,199.626,165.055,426.48,420.318,15.4922,328.773,40.4924,30.1632,9.43104,132.074,25.9467,41.0638,97.9203,550.995,150.644,22.9789,75.3917,35.9526,10.4394,9.78542,15.0651,18.0292,49.5914,21.7192,140.198,35.349,10.6047,89.8847,1488.58,1463.69,749.902,23.4919,117.381,105.145,243.446,274.256,246.118,439.772,24.1953,21.9671,22.3293,53.9335,26.6228,11.4715,9.74743,19.8309,96.2695,11.2032,88.4043,23.3275,8.41449,42.3345,9.20945,27.4012,20.097,44.9822,25.1571,8.70242,15.8615,9.13149,128.572,26.8704,10.1006,13.519,'myelodysplastic syndrome'
10.6032,445.721,16.5729,15.6273,24.5094,11.086,445.111,8.22213,9.79918,12.9858,10.6883,26.6055,10.14,37.3533,6.65694,13.9544,16.3053,3704.85,22.1578,9.86968,625.959,113.702,2529.93,1449.89,32.8255,131.022,21.2633,86.6637,15.3268,58.3355,7.53788,80.5118,258.374,20.6369,35.8776,1080.74,253.67,71.1743,433.762,348.819,14.5038,248.094,79.2143,18.535,8.91309,315.034,17.6743,28.5396,45.8988,624.675,131.614,20.2335,56.1945,20.689,10.2701,12.1132,20.7338,17.6736,39.3691,20.1506,113.841,56.8379,18.6005,38.2094,1578.14,900.686,888.185,13.5375,101.096,188.072,327.886,289.65,199.928,450.872,24.2599,23.2286,27.871,38.8366,25.37,10.9977,6.6531,18.312,41.507,12.4047,33.7208,11.2728,8.15899,98.7564,9.11177,24.7614,10.806,15.9463,23.2035,7.43433,17.5765,6.41817,99.0342,36.5639,22.5866,14.9322,'myelodysplastic syndrome'
13.3309,905.11,18.8433,21.0355,27.7928,11.5291,401.695,10.0194,12.8648,14.5227,9.45894,16.628,14.1213,15.2145,6.69494,14.9171,19.7155,4893.74,34.5583,13.5678,12.9755,149.995,2934.7,73.2421,36.0408,103.045,26.6842,114.063,50.6622,56.5682,8.45034,23.1767,150.081,17.8843,35.3668,1951.1,269.05,106.532,318.641,555.499,18.1361,354.494,26.882,17.8933,10.3869,166.344,16.7784,24.2669,56.969,258.812,78.3374,40.8837,97.5613,47.6579,14.0169,8.66364,23.6014,15.3201,28.9163,18.2896,54.3039,67.0285,26.3993,103.32,2020.69,1359.89,614.52,20.7457,137.314,114.776,362.083,354.392,274.889,457.251,27.8831,26.3784,19.2467,59.8468,23.9715,16.3429,7.71035,21.2434,37.3843,13.4103,74.257,11.481,6.45992,69.9996,9.68094,23.1884,11.2331,18.394,26.8965,7.66935,17.9877,12.2908,118.956,20.6243,13.2863,9.46575,'myelodysplastic syndrome'
14.4892,1014.34,20.3014,19.2779,26.0779,12.6465,469.588,9.80836,13.8557,12.6889,12.2087,20.4195,12.3627,25.4648,7.4773,12.6174,12.7811,3285.09,194.48,11.6392,28.109,97.998,1788.27,194.074,28.9517,96.6169,26.6919,95.173,44.743,43.2346,7.02503,28.0443,43.8029,18.341,31.4254,1092.95,297.947,173.13,147.508,471.554,18.7222,304.03,42.9691,15.0629,9.49375,178.629,18.1008,31.9367,54.0619,494.162,118.562,16.8608,71.9062,29.2305,8.20852,9.96686,22.1499,14.5457,32.2489,21.9829,36.0603,79.767,26.914,125.995,1440.98,1383.01,237.752,22.11,125.145,215.414,289.754,357.392,328.075,704.772,28.3163,21.6248,20.9848,57.1952,27.2201,17.1265,7.52486,21.1319,63.5667,10.863,57.4803,19.1526,7.7159,46.9456,9.88605,21.5719,16.935,17.8779,29.9964,8.61695,24.6884,7.38574,153.222,25.9851,38.974,13.5512,'myelodysplastic syndrome'
12.9526,804.908,19.6701,17.1703,23.7635,11.4265,429.192,10.4684,11.8709,16.8511,9.96291,24.1483,11.921,30.0515,7.57326,13.4859,12.4633,3747.27,18.7742,11.798,72.0982,100.842,2746.59,748.822,27.9143,110.408,25.6217,105.357,41.6043,42.4843,7.97936,27.3972,47.3533,19.5359,27.283,1056.79,218.533,157.413,240.812,408.922,15.4866,368.505,44.9401,16.3641,10.91,188.962,18.4577,31.0765,60.2144,458.29,131.979,44.4346,69.2023,29.9424,8.59835,8.10333,21.0529,16.2619,37.7225,16.6244,52.4902,55.0822,22.7712,94.3605,1744.81,1378.93,283.467,16.3241,150.959,169.856,219.97,319.606,249.798,557.524,29.9618,23.1684,25.3554,48.089,24.3405,14.3417,6.54471,19.9786,82.7644,14.9926,56.0914,12.2466,7.43754,51.0671,10.5134,26.8888,14.6077,15.7874,25.5405,8.49857,15.9279,7.67211,135.486,31.5264,23.2906,9.92601,'myelodysplastic syndrome'
11.3314,633.24,26.5366,16.6022,22.0893,12.1045,389.806,11.3568,15.0169,14.0857,10.713,30.4164,15.8079,36.6364,7.10494,11.5324,12.7242,3375.55,21.6341,11.6838,15.5229,139.277,2047.59,65.1454,26.1042,117.55,23.8802,113.841,104.819,42.1307,8.68239,22.347,79.6522,22.8485,41.786,1465.01,330.352,129.969,205.974,320.725,8.53478,254.421,14.7701,21.6388,10.2634,191.891,17.325,36.1344,74.4176,377.167,95.9717,15.8569,98.3092,27.2928,10.4515,11.0732,21.5052,21.7075,22.397,17.0993,53.1907,55.2033,12.961,60.0974,1427.76,1995.09,312.558,22.3752,123.071,149.213,286.495,383.898,386.284,610.174,30.8556,26.7073,25.0847,61.7966,24.1049,15.3865,7.25861,20.6087,69.462,14.5866,65.2159,11.9882,7.34912,63.5393,9.39983,23.6507,11.9649,18.7472,26.6112,7.19457,20.9606,11.4438,128.934,20.5842,25.3956,9.67536,'myelodysplastic syndrome'
13.1312,597.493,26.8114,18.4816,24.0459,11.9159,296.576,13.3669,10.7226,18.9912,14.6709,33.1583,14.1447,55.4365,8.2328,11.549,13.6462,3660.53,16.5383,9.60728,26.641,153.803,2733.56,64.9089,28.0483,119.093,24.177,100.103,84.5087,47.8816,6.50757,25.929,59.877,19.6814,27.9535,1387.4,180.427,121.131,239.791,436.568,14.9807,227.546,19.5415,13.1738,9.18493,225.238,16.2947,26.1626,62.2614,602.529,96.0686,18.024,78.7676,33.6444,9.40254,8.33065,21.4278,12.352,42.8809,14.9225,55.4824,54.5196,38.0391,80.7849,1676,2093.31,395.051,17.3738,153.792,216.378,287.001,354.392,251.731,739.04,27.1516,20.4932,27.0403,42.2767,19.6149,16.0975,8.42056,19.9168,93.185,12.2272,55.4824,13.6423,7.42843,43.821,8.98012,22.6452,12.5756,21.7827,28.1617,7.15528,16.0882,7.69038,147.652,18.6012,40.8117,11.9977,'myelodysplastic syndrome'
12.054,850.364,15.9245,16.9686,22.6485,9.34985,381.912,9.23005,12.0128,20.6117,11.5465,21.778,11.3707,19.6078,6.74335,12.7187,16.7657,4089.78,17.2938,10.105,500.432,177.041,1776.27,1930.54,22.6861,147.285,20.3578,88.0103,27.7348,40.8396,6.83235,21.0544,111.166,22.5703,35.5713,1216.77,210.262,124.74,279.764,368.624,17.0096,287.654,168.139,19.3023,8.28636,341.73,17.2279,26.1024,50.42,578.12,79.1316,20.6057,98.9559,24.6635,10.1744,8.23992,18.9987,14.029,55.6786,15.7919,104.514,47.6236,20.6607,44.7817,1963.86,1540.07,720.3,16.2431,85.0922,158.323,407.555,298.076,264.381,719.03,29.4524,21.5175,20.9395,40.1308,24.5731,16.0755,8.53416,21.603,97.498,12.9956,44.1045,12.0029,6.87828,45.6383,8.84273,20.3549,12.0427,20.8071,28.3572,8.32885,16.561,7.46653,115.677,18.6737,19.3482,13.8164,'myelodysplastic syndrome'
11.0636,813.977,25.3993,19.0309,25.1679,13.1729,470.536,10.2875,12.7853,13.9353,11.4521,19.3733,12.3797,36.3498,7.15271,13.4142,14.2727,3279.19,15.6526,12.4512,21.8889,95.3721,1587.09,226.85,27.8129,100.038,23.8303,96.6518,25.8628,39.0724,9.94319,22.5313,53.9996,15.8867,25.6198,1408.14,212.661,136.476,222.512,388.419,9.25668,334.568,18.5584,14.484,9.91172,212.256,17.9527,32.7806,65.5055,391.1,167.982,21.9418,86.1843,27.5159,9.29745,11.0548,22.5931,18.463,37.1293,16.7144,46.9609,68.8492,18.0383,98.4509,1264.54,1469.13,338.422,21.9449,152.539,159.117,290.402,356.158,300.892,612.619,31.0608,20.4607,21.3339,66.9223,20.6414,15.725,7.23876,22.3502,50.5018,12.1394,49.0955,10.7757,6.69735,74.8829,8.07128,27.4535,13.7766,14.93,31.5843,7.897,11.5233,7.63242,108.68,29.5544,20.907,10.3332,'myelodysplastic syndrome'
11.9459,707.952,22.8699,17.0852,22.7942,12.7013,507.86,11.0656,10.0501,18.8718,10.9621,15.8529,10.518,115.149,6.28229,12.1429,15.9658,3979.04,15.4154,11.3274,168.582,93.2387,1463,1020.65,23.3544,133.818,20.6094,98.5361,13.9851,40.984,8.15605,19.5584,97.0845,20.0883,27.6232,1047.69,178.694,79.1259,371.384,514.656,35.1205,360.535,73.3451,19.1306,9.83065,306.935,17.8162,29.7596,44.0632,590.496,125.416,13.6876,57.0923,22.9061,9.38562,9.2347,19.8309,16.828,38.988,22.1068,67.8349,83.477,70.2876,43.0512,1975.92,1410.58,606.93,19.4741,105.031,365.109,247.996,411.123,313.359,838.047,25.0521,18.3199,21.9529,59.9677,34.4191,9.24435,7.38521,18.0279,128.092,11.9951,61.7788,10.6476,6.68,61.6632,9.24468,20.7233,15.1587,19.8766,29.6953,7.54984,17.7023,9.64404,113.114,20.2357,46.0446,11.4653,'myelodysplastic syndrome'
12.4566,776.429,20.5953,22.0043,24.9028,11.9778,420.197,11.7302,11.9593,16.2689,10.1718,19.2439,10.6629,26.5175,7.1868,12.5034,14.5279,3596.5,16.4125,11.1806,102.125,152.611,1536.35,878.859,26.1815,99.2486,21.9205,100.017,51.8344,47.3737,7.83805,17.1938,67.4353,15.6211,27.5278,1120.22,229.894,114.491,208.197,438.001,23.0004,321.072,62.0621,16.1603,8.86953,271.915,17.8303,31.7555,53.4095,495.374,94.7625,73.1182,81.4453,27.6272,9.71027,13.4898,16.4433,14.2429,40.4851,16.2373,54.8446,40.6781,18.2659,78.6486,2065.44,1520.88,285.434,19.9987,153.991,195.463,327.697,296.342,178.359,649.668,52.617,22.3486,20.7697,60.1061,31.6595,17.9657,7.95639,18.2356,68.2098,14.1549,56.5194,13.6639,6.54047,51.5439,8.32945,21.0772,12.1412,19.453,24.5129,8.41025,17.0747,7.59402,123.978,27.09,49.0796,10.0021,'myelodysplastic syndrome'
10.8724,892.419,17.1363,14.2578,27.1008,12.4683,511.827,12.6958,12.1346,17.3431,11.4488,23.3057,11.952,32.4271,6.74238,12.6228,13.5063,3767.57,18.3662,10.9747,65.7194,152.018,2233.78,1578.88,26.6938,119.989,19.8824,93.4203,26.3803,44.0505,7.67267,19.1554,258.002,26.2079,37.0999,1109.22,222.352,167.934,205.47,382.063,9.31824,322.346,82.5083,17.7867,8.41995,231.123,18.9236,27.0891,62.0531,465.579,111.66,17.7931,75.256,32.1098,10.8177,9.29947,19.4027,15.8775,38.368,21.0074,50.3003,54.3079,21.7827,78.7676,1593.22,1499.66,394.269,16.4991,154.826,257.13,342.543,371.973,190.967,543.328,25.3025,25.6956,25.3718,59.6961,22.2602,14.7706,7.80761,19.7809,69.5371,11.8636,54.2101,12.6638,6.59536,52.9326,9.43511,21.6123,13.7995,15.7488,33.0272,8.52065,14.4423,11.3937,120.002,26.2202,17.223,10.2612,'myelodysplastic syndrome'
12.0653,1040.89,26.1513,23.2646,25.8078,12.8819,476.729,11.6779,13.0458,30.0137,15.9589,27.7968,13.5229,37.8464,7.32955,11.1532,15.197,3941.38,19.2696,10.8661,9.82605,134.814,2920.78,92.9269,30.6164,124.318,28.7532,105.319,21.8731,56.4217,7.91181,22.1323,87.536,21.4819,33.9439,1317.36,254.302,119.192,161.316,413.932,11.4125,302.816,86.4174,13.6472,9.13939,247.443,16.4765,37.4733,63.5988,567.8,96.2279,19.0275,57.9501,36.5375,9.45416,11.1516,23.1,14.3909,31.5298,18.8922,48.5311,57.875,16.6363,52.1604,1590.47,2080.08,409.025,27.7488,143.442,223.01,261.049,378.542,202.662,661.166,30.331,19.0989,22.3229,49.8745,25.3389,19.8359,6.29997,19.3426,75.833,11.2907,71.0616,16.1451,6.04431,42.8593,8.14548,20.6087,14.7919,26.912,22.3728,7.37617,24.6955,7.93121,135.681,29.0614,21.9718,9.9798,'myelodysplastic syndrome'
13.6718,801.696,19.4012,13.5957,28.3122,13.3467,401.941,8.03763,13.8702,19.9139,9.47531,21.3154,13.249,23.0589,6.8235,13.3448,16.5897,3762.42,28.6529,9.83348,153.576,69.1226,2148.08,899.649,32.2582,98.97,25.2006,99.5135,12.7931,48.3182,8.76219,22.0813,522.52,17.9295,33.3668,960.99,194.536,111.094,299.712,332.609,8.39089,425.942,89.5066,19.404,8.78748,316.49,25.4836,36.8176,59.1097,454.803,129.731,17.3438,68.3599,24.2652,9.43443,9.70469,19.0056,18.3094,38.1709,27.0481,47.8385,55.2909,28.4964,66.6432,1606.83,1484.83,654.578,22.9367,98.0121,211.348,377.385,307.123,191.277,505.342,36.876,24.2302,26.3328,56.5478,27.3578,11.2655,7.52215,23.0236,59.2355,12.6465,42.3681,14.1855,6.72976,70.2067,8.73005,26.69,13.3083,18.9905,31.2403,7.71424,13.656,8.68989,120.804,22.3833,13.7865,10.8826,'myelodysplastic syndrome'
13.9685,748.472,24.5801,19.6198,25.3791,13.1643,411.568,11.5482,12.721,20.3022,11.6762,22.0408,12.1745,53.1524,7.24085,13.6738,13.9876,3626.28,40.0211,12.3494,138.262,165.138,2693.58,329.663,25.4689,125.258,24.5872,86.77,35.9629,47.1966,8.56373,19.0989,65.0962,18.6475,23.3578,1191.91,533.629,101.556,228.639,421.242,10.1714,271.788,68.0135,14.8903,9.6371,149.165,20.9485,30.6805,75.3374,494.803,81.0005,16.5205,103.506,26.794,10.0172,12.1499,19.3635,16.5765,29.4079,16.3606,36.2178,49.1114,20.9183,92.4228,1026.47,1779.79,388.251,22.7188,131.448,196.635,295.638,368.717,321.5,915.571,23.7344,25.7586,22.177,49.2993,26.4469,16.2355,7.1275,19.7197,78.9835,13.9203,52.0458,13.1406,6.45387,52.074,10.8755,25.5111,11.9632,18.5804,31.5343,9.77626,15.4487,6.92353,124.695,32.3245,46.8848,10.4072,'myelodysplastic syndrome'
13.8822,780.271,17.524,19.3992,24.1144,11.7285,552.805,10.4915,12.9317,22.1164,13.366,45.2846,13.2834,28.8185,7.30741,15.064,12.7655,3790.98,40.5785,11.921,39.608,172.719,2902.43,694.314,30.6849,133.231,27.8049,121.546,16.8784,46.966,7.53191,32.1955,77.0681,14.0361,27.9595,1390.5,268.973,118.999,110.815,339.02,33.9072,359.083,75.9423,15.3655,9.49512,208.617,22.1387,27.8389,49.5896,607.061,93.3462,23.145,87.9089,33.8438,9.83348,9.46916,18.2081,16.5449,25.2333,22.6681,55.4465,50.7773,19.1264,61.7655,1782.74,2096.63,379.375,17.2932,141.808,241.09,376.719,327.32,236.906,724.803,23.6865,25.2606,22.5135,47.531,23.5046,12.1001,7.32375,17.1252,85.1566,13.8702,71.7665,11.7403,6.60154,41.7831,9.06528,28.1597,14.6435,16.6567,26.6151,7.90838,20.0999,6.58491,110.003,22.4277,16.8074,10.703,'myelodysplastic syndrome'
