@relation myelo-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S42

@attribute X1509 numeric
@attribute X3311 numeric
@attribute X3625 numeric
@attribute X4111 numeric
@attribute X4190 numeric
@attribute X4994 numeric
@attribute X5816 numeric
@attribute X6337 numeric
@attribute X6621 numeric
@attribute X6912 numeric
@attribute X7181 numeric
@attribute X7511 numeric
@attribute X7686 numeric
@attribute X8785 numeric
@attribute X10233 numeric
@attribute X10393 numeric
@attribute X11153 numeric
@attribute X12518 numeric
@attribute X12694 numeric
@attribute X12752 numeric
@attribute X13474 numeric
@attribute X14256 numeric
@attribute X14538 numeric
@attribute X15834 numeric
@attribute X16827 numeric
@attribute X17059 numeric
@attribute X18551 numeric
@attribute X18787 numeric
@attribute X18970 numeric
@attribute X19400 numeric
@attribute X19429 numeric
@attribute X20117 numeric
@attribute X20503 numeric
@attribute X20878 numeric
@attribute X21432 numeric
@attribute X21504 numeric
@attribute X21711 numeric
@attribute X21868 numeric
@attribute X22378 numeric
@attribute X23036 numeric
@attribute X23234 numeric
@attribute X23509 numeric
@attribute X23627 numeric
@attribute X23646 numeric
@attribute X24179 numeric
@attribute X24932 numeric
@attribute X25527 numeric
@attribute X25540 numeric
@attribute X25668 numeric
@attribute X25702 numeric
@attribute X26187 numeric
@attribute X26524 numeric
@attribute X27017 numeric
@attribute X27739 numeric
@attribute X27817 numeric
@attribute X29182 numeric
@attribute X29313 numeric
@attribute X29428 numeric
@attribute X31159 numeric
@attribute X31197 numeric
@attribute X31684 numeric
@attribute X32970 numeric
@attribute X33008 numeric
@attribute X33456 numeric
@attribute X33675 numeric
@attribute X34866 numeric
@attribute X36257 numeric
@attribute X36346 numeric
@attribute X36526 numeric
@attribute X37050 numeric
@attribute X37159 numeric
@attribute X37162 numeric
@attribute X38331 numeric
@attribute X38488 numeric
@attribute X38536 numeric
@attribute X38785 numeric
@attribute X39071 numeric
@attribute X39116 numeric
@attribute X40194 numeric
@attribute X41471 numeric
@attribute X41480 numeric
@attribute X42981 numeric
@attribute X43503 numeric
@attribute X45500 numeric
@attribute X45599 numeric
@attribute X45766 numeric
@attribute X45897 numeric
@attribute X46747 numeric
@attribute X48165 numeric
@attribute X48818 numeric
@attribute X49382 numeric
@attribute X49662 numeric
@attribute X49716 numeric
@attribute X50212 numeric
@attribute X52408 numeric
@attribute X53305 numeric
@attribute X53492 numeric
@attribute X53889 numeric
@attribute X53976 numeric
@attribute X54374 numeric
@attribute myelo.columns.disease.state {healthy,'myelodysplastic syndrome'}

@data
150.352,14.1345,190.802,7.40919,10.1101,18.929,56.6273,23.3645,11.5715,11.4455,10.276,15.7193,15.7908,7.85388,94.66,7645.99,212.577,124.524,105.152,18.9338,1214.58,303.898,80.6221,45.1185,14.1549,15.2036,168.006,24.4688,61.5833,52.1669,50.7699,15.3025,60.4187,89.3777,37.1587,1464.01,260.937,72.0255,2043.02,1119.41,77.9771,45.1413,9114.49,11.146,22.2458,16.979,16.2408,12.5856,14.1998,9.1407,9.87394,14.9,3532.55,79.2201,162.12,47.4626,27.7218,258.076,258.933,12.5412,627.811,189.651,36.0771,8.5699,39.9433,49.3206,56.2553,56.0853,76.3098,33.9659,54.3979,253.396,112.747,8.56002,8.19138,704.721,27.7288,85.2887,21.3062,532.401,42.3834,21.9007,15.4521,53.3365,11.964,34.7455,33.6008,170.703,114.747,10.1268,10.7478,12.3351,11,21.0597,141.688,105.251,30.2176,11.1228,8.99632,278.239,'myelodysplastic syndrome'
168.03,12.1429,108.915,6.20716,10.302,12.5629,49.6254,17.4503,11.7878,14.9677,11.996,13.1591,16.2513,7.61375,74.2489,7824.02,280.188,268.973,61.621,13.9765,1399.39,543.994,117.728,41.0461,12.5965,13.9263,140.355,40.024,55.0009,236.544,39.8427,14.9215,74.9206,113.94,35.017,820.187,399.732,74.6566,1265.68,1172.83,200.57,43.3,9017.17,11.0485,26.3917,14.1406,14.4788,22.4067,15.3854,10.276,9.33437,15.8261,2115.59,91.3832,114.805,47.5276,27.6361,361.666,244.466,10.6315,757.368,74.899,36.6509,10.0007,36.9319,46.2707,288.817,40.6869,47.0065,31.6367,74.6378,246.518,121.66,9.84908,10.1883,985.246,7.62143,126.669,19.1251,546.469,43.6792,30.7712,17.2491,77.2169,9.85689,31.37,25.2879,39.3294,116.236,8.11794,8.57237,10.5563,12.7278,22.8905,45.7008,44.6142,18.519,8.93238,9.77697,249.877,'myelodysplastic syndrome'
203.437,13.8283,101.271,6.55745,9.75586,13.6955,49.4683,19.3092,10.5498,15.8855,10.3974,13.7865,15.5784,8.93173,96.3528,7364.57,266.465,259.008,52.3712,40.4108,1700.93,683.716,148.864,45.4496,11.7373,12.8903,132.227,28.2389,67.5131,45.5455,59.9762,12.4136,64.9323,118.187,46.8983,771.133,522.52,58.9014,1041.07,1606.36,161.183,52.7385,7564.61,9.64057,30.2895,19.2467,11.9589,18.4099,13.7568,10.4267,7.40599,15.7408,2494,93.4136,103.88,48.7027,25.914,293.283,201.033,10.8294,727.288,67.1323,48.7413,8.47534,40.8484,46.733,170.346,52.9593,45.3597,34.0038,62.6912,285.465,173.855,7.34488,7.84822,449.446,8.86474,94.9949,14.5892,351.253,33.6978,24.9369,13.1624,57.4327,9.95395,38.4801,23.3712,46.2207,82.7525,7.33114,7.38894,9.62808,10.8278,21.3054,30.8467,27.4961,25.0955,9.06594,9.40593,354.153,'myelodysplastic syndrome'
173.218,12.229,132.055,6.01,10.9692,16.5122,59.1033,16.5026,10.9605,10.7974,11.0708,14.9634,16.4575,7.94093,84.3475,7805.45,250.149,193.794,88.6977,19.5655,1634.44,673.91,139.488,43.1475,12.1132,12.3583,105.882,42.9335,48.7272,120.359,38.1406,15.7647,72.301,114.384,37.7823,934.296,362.214,57.3066,1396.07,1196.73,158.3,32.9274,8541.01,9.00085,18.7675,13.4277,13.099,17.3938,12.5684,9.1856,8.58102,16.8729,2321.98,73.4138,84.0503,46.2274,28.4216,322.242,326.754,11.126,748.687,72.7006,39.0105,9.72288,43.7705,37.5138,234.85,40.681,69.929,29.1842,53.6796,200.932,160.158,9.31019,8.14548,976.624,15.2849,121.406,19.0494,389.835,33.8498,23.1217,15.4331,58.1404,9.40186,29.8627,25.8479,59.4043,123.097,9.25068,8.30249,11.5798,11.1512,22.401,79.3772,32.6863,27.4012,8.30429,8.91823,261.772,'myelodysplastic syndrome'
182.414,10.5567,86.9515,7.80424,12.6274,11.9589,62.741,17.8419,11.2113,8.70117,17.3363,9.28474,18.8094,9.67676,87.0956,6793.16,325.673,285.65,104.27,32.8965,1792.4,829.935,248.945,40.099,17.6972,16.1777,255.993,49.2762,33.8523,110.39,83.5552,13.2337,107.017,110.011,67.8911,847.58,445.994,78.2416,704.341,1615.18,128.813,53.3807,6929.09,9.31489,20.371,13.6472,14.3428,21.485,12.5539,10.0933,11.0644,19.7738,1051.63,125.443,190.321,36.477,48.5538,403.581,341.804,10.3436,1021.24,88.7969,29.8412,7.96041,29.6248,43.0729,201.265,55.8675,48.2452,38.6607,93.6864,234.225,184.728,9.73619,8.52003,687.817,8.90346,69.2721,24.4574,372.59,38.1296,26.4088,19.2509,68.8889,10.369,35.2994,23.3477,34.5185,158.14,8.66988,7.37139,11.1219,10.3563,21.2993,46.254,30.2078,20.0478,11.5374,17.0011,246.549,'myelodysplastic syndrome'
172.483,16.8815,80.0606,7.67875,10.74,11.9038,64.4267,13.0247,12.5711,11.7818,8.78052,10.7424,17.4805,8.36011,87.0454,7414.08,389.694,251.197,126.632,42.0004,1630.97,999.149,213.929,33.9757,11.4868,13.1596,294.14,85.1781,39.4415,141.418,124.068,21.9671,104.052,95.73,56.0611,1505.67,545.957,85.2395,593.867,1519.13,212.761,55.0207,7297.48,8.96784,25.7438,19.5852,12.2784,17.3076,13.9022,9.98051,11.8295,10.9226,1022.71,94.2416,165.055,34.2806,54.5647,606.646,408.525,11.6041,1028.4,60.4143,40.0557,11.704,47.579,38.0994,199.116,38.3583,79.4172,46.7398,98.8205,231.79,174.47,9.04245,9.99275,462.387,8.66676,86.9514,16.6537,446.203,36.2988,26.6957,13.5287,68.0969,10.62,27.3617,21.0097,23.2235,175.327,9.78683,7.2869,11.4736,12.2422,18.8603,41.8456,45.5825,22.5005,10.3675,12.0306,249.131,'myelodysplastic syndrome'
439.076,15.7624,121.555,7.1868,12.881,12.8689,85.7816,19.2426,13.0134,14.4496,11.6577,13.7796,15.6526,8.24289,79.8072,6589.26,270.411,194.144,124.104,274.869,1006.74,507.786,105.76,38.6301,13.9725,16.8268,171.838,27.7069,60.8205,220.299,49.1787,26.5003,90.3293,96.6935,52.4694,712.378,128.318,76.3373,889.69,1828.53,50.8798,38.1818,7469.3,10.9281,25.6475,16.8499,14.7196,15.1981,21.1243,8.81792,8.49429,16.1556,4867.03,160.054,161.91,63.5301,47.6562,253.214,168.503,12.1973,676.537,66.2006,41.407,10.2177,44.8883,58.9057,127.907,54.6336,32.3478,43.8447,96.3458,137.78,206.226,10.203,7.90725,188.642,7.0692,164.29,25.1036,418.943,28.4862,23.7241,17.738,69.457,11.7742,35.1383,39.078,43.4814,57.4223,10.6752,7.87938,12.948,12.8661,27.4832,44.6979,119.605,11.4694,11.9056,16.5193,163.135,'myelodysplastic syndrome'
111.271,14.3842,70.9644,6.80975,9.85689,10.9747,84.1776,27.4961,11.6636,16.435,13.8263,15.1653,17.325,9.144,73.3133,7614.1,244.801,124.336,102.033,17.6673,1740.79,474.485,175.795,43.6855,16.101,15.4755,107.931,43.3969,83.7119,30.7043,82.4341,23.4505,81.3104,121.836,68.9659,627.54,500.667,56.4176,565.25,2587.72,80.1992,41.4801,7403.39,9.4753,33.2516,21.2633,16.1964,18.093,18.4231,10.8419,8.28994,21.0423,2462.22,117.432,148.703,47.4318,81.7951,261.219,96.4222,16.0131,1062.56,57.352,46.8882,10.6024,55.8232,47.132,160.609,51.0782,24.6431,36.5217,100.41,225.433,287.26,9.09538,7.9375,217.912,8.55263,157.833,17.4359,338.398,31.8494,31.2989,17.9916,33.9084,14.0563,29.3042,39.6509,64.276,78.5155,9.3337,9.71728,12.3511,11.3895,45.2927,11.8704,28.3766,13.1245,8.41875,10.1824,234.588,'myelodysplastic syndrome'
127.401,16.2338,37.2821,6.66702,9.63224,11.6762,64.6545,25.5295,15.2639,14.999,12.3236,20.2744,15.9371,9.39712,74.6996,4438.91,80.3727,97.9698,37.3789,92.0705,879.905,309.466,91.3438,65.4914,12.3636,12.601,70.9746,75.3917,57.8,25.7916,94.6566,22.0639,45.8096,105.22,42.0004,609.054,370.235,55.2471,564.985,784.752,45.9418,35.8259,7893.67,9.58309,27.9918,22.6257,16.0824,13.2528,19.2703,10.4492,8.06489,17.7956,9717.38,75.7347,60.8906,82.2946,85.8713,192.403,122.337,16.7615,569.213,59.7477,53.1505,10.0795,40.4239,44.0426,186.749,39.9923,21.5005,47.7644,67.084,143.794,48.0336,10.9297,8.41389,449.64,8.32585,59.8641,12.5309,206.226,49.9698,24.5483,18.2225,25.1326,12.4199,32.8208,51.126,168.71,59.3851,9.85902,7.98856,12.694,11.0278,32.3827,20.3139,28.7946,21.2878,9.61214,8.91373,158.133,'myelodysplastic syndrome'
234.714,16.4409,39.5767,6.66702,11.1332,12.4548,101.787,40.0528,11.3674,19.2107,12.9685,19.8409,16.1882,8.62316,86.4019,6705.15,157.05,97.1404,100.805,88.9698,905.24,296,111.439,47.6854,15.174,16.7108,43.4328,48.4786,83.2158,30.665,79.5432,23.5368,62.0956,156.666,65.4018,575.73,512.971,70.0046,515.361,1529.23,46.508,44.4859,8032.5,8.82428,36.6668,18.4763,16.8888,11.7699,17.6577,13.315,8.07419,23.6371,9545.29,107.713,88.6722,57.588,38.3169,165.961,141.502,20.055,731.808,72.2333,40.5873,10.0321,47.0743,36.0044,137.512,54.3901,31.7566,45.9716,67.0888,181.157,116.719,10.4703,7.99201,370.822,8.0411,111.03,20.3762,48.374,30.9469,21.8125,25.8833,21.9521,11.8031,40.3904,45.7832,62.3646,65.061,10.5925,8.17311,13.4403,11.8218,43.3547,13.9685,18.0448,19.103,7.7326,9.9389,166.611,'myelodysplastic syndrome'
284.562,15.2288,57.5922,7.44612,11.5507,10.6645,71.0437,15.6594,11.6418,16.0142,11.1919,14.0432,22.0845,10.1349,100.602,6108.29,224.331,129.278,186.064,11.1147,870.322,605.336,109.088,72.1813,20.2379,18.6677,219.519,19.4586,44.8851,538.486,132.646,14.7589,229.994,86.4642,30.3748,677.977,133.726,132.589,748.607,1662.29,118.733,45.8195,9026.92,12.3005,26.3632,15.8878,17.2864,74.142,12.6876,9.97764,10.9266,21.2556,2399.18,116.643,132.675,57.8458,31.0328,257.389,463.754,10.6468,940.035,49.2744,29.0018,11.2145,43.7768,35.5124,395.236,55.1954,67.4159,51.7169,63.5324,263.127,247.274,11.3945,8.13785,841.678,7.11493,85.4732,29.7199,623.798,38.2039,33.3932,25.8944,54.0366,7.98856,56.76,21.3339,39.6566,90.2447,10.2945,7.96901,12.6876,10.5354,28.747,63.7548,56.5458,11.8491,10.4184,22.0591,99.8133,'myelodysplastic syndrome'
258.058,11.7844,105.152,6.82497,10.1487,12.7526,50.284,19.0069,9.80872,19.0852,11.1927,11.3225,15.1533,7.34277,139.508,5952.33,235.646,190.843,88.5828,56.7907,1171.48,330.4,188.996,33.795,10.2369,14.5814,56.5804,32.2222,51.1887,64.4023,74.9963,15.3799,110.607,125.1,79.6809,588.055,483.753,61.0047,520.848,1391,137.819,37.8914,7726.55,8.83446,27.6411,16.0108,15.725,13.6876,13.3852,9.13807,8.86378,14.9516,3691.79,64.5638,96.6587,37.8232,24.1701,192.098,217.316,10.0679,699.007,70.0475,27.4229,9.61283,30.8845,58.8336,108.324,53.4962,69.1873,26.7419,107.527,147.593,168.394,8.95687,8.9866,213.852,7.50915,135.155,12.4145,345.792,46.5247,24.7721,14.999,53.8986,9.02163,28.6065,31.1796,40.4079,73.4455,8.69741,8.23042,9.39915,14.1213,21.6786,42.0882,28.179,14.3005,9.26002,8.90411,263.039,'myelodysplastic syndrome'
114.17,12.4876,57.1047,6.05259,11.3437,13.2337,74.6808,17.4578,8.72188,13.9203,10.9984,14.615,16.242,7.73093,95.1661,5833.88,250.005,206.613,78.7222,20.5523,1016.28,665.131,134.475,40.0124,11.9951,13.8383,47.7541,57.9794,62.4546,97.5103,104.277,17.7534,49.5093,102.386,46.6489,570.569,309.566,59.5157,706.094,2310.3,202.428,39.9952,8721.97,8.79888,30.7801,17.883,13.0595,80.6976,18.9032,8.99567,8.28755,30.6849,3187.64,75.8876,140.719,50.1519,29.5502,290.235,366.836,10.7037,565.025,81.8895,49.8063,9.14664,44.3546,43.0853,311.58,63.5622,45.5431,36.9984,30.1915,229.596,178.141,8.0469,7.59348,539.933,11.8397,132.389,27.3686,200.736,34.4105,30.665,15.2387,44.8932,8.89898,31.7475,30.0093,47.9299,78.5353,7.87711,8.28397,11.3494,11.4686,25.2469,16.2677,33.8255,23.5182,9.05158,12.4333,391.954,'myelodysplastic syndrome'
139.447,14.69,81.598,6.36658,11.6493,14.0594,70.7831,18.7823,11.3412,10.6238,11.4183,14.4538,16.9729,7.37298,69.5722,7173.94,314.489,265.545,97.7829,32.7098,1365.33,788.89,181.666,42.9923,13.2175,14.2593,218.54,24.1692,71.1692,168.913,34.021,15.5649,73.3927,114.921,25.0485,784.244,360.989,73.7531,884.004,1664.45,140.355,59.7218,8844.1,10.2694,29.0939,17.6272,17.1598,27.2299,11.9133,10.4666,10.6652,13.6285,2414.97,59.4985,125.823,38.1928,45.5973,319.33,418.384,9.3263,837.232,95.3892,51.5068,8.91566,35.9474,37.0224,351.772,50.8688,47.7868,39.2218,91.8816,218.856,213.237,8.69929,8.03879,636.189,7.22261,103.57,17.5341,312.063,31.3282,28.7439,14.9354,50.2768,10.0541,38.555,28.0948,43.5912,166.332,8.37458,8.87209,11.5515,10.6192,26.3337,28.6384,27.0238,16.3147,10.1971,11.3707,335.536,'myelodysplastic syndrome'
162.576,16.3889,80.2685,6.79651,13.6895,12.1604,62.5829,19.1017,12.3672,16.0998,10.6093,12.2563,16.9082,8.5096,71.1384,6579.3,298.312,204.539,101.904,17.3194,1293.28,833.111,195.942,46.8915,12.6652,11.4703,158.334,39.5311,68.4831,97.4015,50.9385,20.1564,42.0882,126.159,27.863,783.848,403.697,76.5245,903.547,1972.93,125.335,44.0711,8162,10.6468,25.3371,19.7852,14.3759,15.2442,14.2132,9.92101,7.8324,13.366,2928.26,54.8268,117.077,42.2949,32.264,275.643,312.626,11.1669,1069.28,105.099,46.1608,9.90994,37.0865,43.8526,269.302,46.5952,41.777,39.8901,59.8144,190.006,219.946,8.45156,8.29173,780.467,10.4177,142.535,18.3192,385.533,31.9989,29.4715,13.0811,40.1236,10.8122,32.3373,27.413,46.8038,134.756,7.72035,7.69426,10.2243,10.785,22.4754,28.4165,30.0959,18.3953,8.55941,11.415,291.679,'myelodysplastic syndrome'
85.5656,15.3909,111.431,6.10866,10.057,18.3993,64.8832,20.8191,10.7974,13.0632,11.6275,17.1425,14.9537,7.66604,97.6526,6757.78,321.917,324.806,52.7233,10.3933,552.585,716.909,102.534,46.4544,12.4817,14.5667,121.616,36.6667,78.9409,368.08,54.7045,19.4937,54.9969,94.4694,32.5324,701.884,343.483,67.3916,1243.62,1332.73,144.542,54.4607,8938.91,10.2332,29.5098,17.108,12.8726,28.8975,17.8663,10.8583,8.36132,12.1543,2922.15,82.3629,128.48,57.9251,47.3004,234.275,444.39,10.4477,534.977,88.6339,40.2234,8.37941,42.9118,54.4214,322.637,52.1904,38.3003,44.1983,91.4787,174.69,143.804,9.43443,7.43861,1338.6,8.06431,105.077,17.7643,424.411,38.0172,28.4349,16.4848,34.9804,8.4607,29.6953,36.3694,36.6139,129.483,10.0115,11.5807,11.0764,11.3666,24.505,52.1829,31.4572,11.2761,10.6169,12.9144,236.959,'myelodysplastic syndrome'
165.495,13.0294,143.06,6.52024,9.55482,12.5187,67.2001,18.8827,10.565,12.3788,10.3101,13.0529,17.3825,8.06606,80.1067,10419.3,307.854,244.431,161.525,28.0574,459.547,597.622,157.254,44.4602,13.4597,14.0796,174.873,34.7105,51.3216,204.713,48.3827,13.339,60.5843,109.347,25.0901,737.233,358.075,65.2605,1366.02,1437.15,192.875,49.731,8971.16,9.68513,21.4309,16.3429,13.0934,25.2879,13.151,10.3817,8.41268,11.7623,3635.3,87.6243,164.799,47.3021,38.995,377.806,456.133,10.2354,742.242,155.552,37.7116,8.83318,36.7938,34.5982,350.305,48.4961,49.2993,33.0557,61.7943,206.568,125.615,9.29009,6.50991,953.884,11.4934,206.033,21.209,290.654,35.9345,24.8884,16.357,46.1791,8.89513,42.2507,32.1839,63.9941,163.764,8.5397,8.41813,11.5133,9.86826,23.9862,77.4843,19.0247,40.7543,8.96978,9.97907,279.306,'myelodysplastic syndrome'
126.25,11.7437,89.6357,6.89317,9.01903,14.1774,53.3865,18.8515,11.2931,13.9143,10.2199,11.9515,13.2853,8.61819,93.6831,5802.01,271.739,155.306,102.934,57.4699,793.994,423.235,112.634,29.8326,12.9844,12.5521,114.639,49.2106,58.0086,166.872,73.0787,18.3173,59.9979,126.304,36.7792,880.634,317.14,57.5631,688.238,1817.11,135.525,34.964,9977.03,10.7765,23.1417,15.1926,16.2162,19.5951,17.1437,9.1856,7.88336,13.135,4272.6,64.8341,228.343,36.5349,27.6859,200.238,264.267,10.4922,476.009,52.198,26.9644,9.39374,33.4993,59.3616,103.06,39.3918,58.0504,25.6364,87.1866,133.683,174.006,12.0445,8.49184,1068.81,9.91887,139.789,26.2769,360.184,38.433,24.065,15.3019,60.8599,9.86826,32.8705,32.4213,36.7302,101.424,7.87995,7.76107,9.54657,11.958,21.5199,27.659,89.8005,14.2871,9.28541,9.53901,257.612,'myelodysplastic syndrome'
136.014,16.6489,80.75,6.45945,10.6522,16.9937,64.972,19.1044,12.1648,13.9293,12.7554,14.3097,14.8186,7.98223,77.0445,6880.84,413.231,304.94,79.9511,47.5875,1458.58,737.498,239.705,54.1789,15.5156,16.8147,149.412,49.9392,61.5389,64.4394,49.9572,14.7579,48.4542,140.385,37.2552,871.294,408.245,74.7965,1024.33,2026.38,131.325,53.5656,8366.83,9.60452,24.8365,21.0468,12.3877,20.9757,16.2853,9.72428,9.29745,16.3323,2150.48,95.6404,107.783,51.0892,49.0495,297.969,273.881,11.2339,912.411,83.6396,39.3237,10.0158,41.1171,46.3007,295.404,45.2879,45.221,34.0872,98.7813,240.509,187.153,10.535,7.87144,300.74,10.2627,126.98,18.7992,368.425,52.9975,26.0798,14.5049,49.4469,9.35524,43.8668,28.5046,46.8173,132.122,8.89769,7.22834,11.8014,11.1734,28.2766,29.5161,33.8206,12.6693,9.3863,10.3555,318.268,'myelodysplastic syndrome'
182.545,13.5551,76.0655,6.06525,10.4207,13.393,53.4712,17.6934,10.4937,14.4215,9.71378,13.8313,15.8375,7.07378,80.8722,12554,224.671,419.138,128.244,17.9308,1392.6,568.967,74.1527,49.3384,13.0934,17.0821,65.2182,35.3796,60.5516,110.366,54.6493,17.0219,44.6303,102.578,31.1594,868.099,396.234,60.484,925.686,1416.28,128.832,51.3142,7966.8,8.81602,23.5182,16.7699,17.2044,25.2879,12.2422,10.4425,8.81094,15.784,2699.31,114.458,106.617,43.5597,37.656,234.985,271.064,10.4394,888.569,53.0873,71.8829,8.7458,36.3197,38.6162,84.0322,43.2439,53.8093,32.7287,77.9322,231.057,130.975,9.24935,10.036,99.6283,9.25935,105.118,14.0558,297.422,35.0902,23.3325,15.1075,38.562,9.33101,32.4411,33.8413,45.2129,112.245,7.80593,8.50899,10.375,10.9061,28.2186,18.732,23.2378,29.1148,7.7471,8.50654,179.284,'myelodysplastic syndrome'
149.358,13.7157,95.4133,6.91356,8.89513,15.0923,59.2206,19.7212,10.2842,13.6718,10.5438,11.7674,15.6357,7.20079,90.3423,6524.54,295.34,239.213,101.348,30.3715,1176.34,670.496,124.023,41.1645,11.844,16.2443,146.428,73.435,50.8982,330.977,49.4629,17.9411,73.6469,115.994,32.6204,745.243,349.889,57.9418,852.173,2023.76,106.023,53.1275,7569.24,9.75797,23.2721,14.8785,13.6364,32.9179,13.2643,9.95825,9.81649,15.7999,3718.22,84.0867,145.471,51.8083,38.9361,309.834,265.756,11.2687,911.753,92.3196,58.2977,8.87657,33.0105,42.0427,301.51,47.7851,36.876,41.3891,106.659,230.707,185.008,9.03204,8.24229,543.759,10.2461,119.162,22.4252,266.235,41.9218,20.139,15.9566,53.1352,8.37458,40.1699,25.2297,81.5216,124.983,8.26906,7.40546,9.65377,11.154,21.8322,41.2982,136.741,13.6738,9.84199,9.3667,286.346,'myelodysplastic syndrome'
176.977,16.3517,84.4023,5.78609,9.63848,13.8662,58.4512,20.0189,8.44,15.0434,12.3405,14.5363,13.9253,9.87821,72.7818,6259.76,292.544,232.627,88.8001,34.6693,1261.9,669.916,117.111,45.0211,9.72218,14.2603,214.346,38.2231,45.7206,78.1416,58.4007,15.6887,44.1538,132.933,32.8042,734.635,390.608,69.362,787.812,1901.76,144.734,45.9981,8070.21,7.85331,25.6198,17.9748,13.735,19.6121,15.3699,8.36192,11.2647,17.4704,2672.03,81.5157,139.789,51.0671,39.2176,274.651,268.372,11.1228,917.817,74.576,41.875,8.89449,34.1868,37.6437,230.691,53.5155,36.8442,37.0785,85.8774,242.816,200.744,8.16604,9.24802,551.611,8.21384,77.395,12.4319,373.315,33.7524,24.7793,13.4597,77.3087,9.10062,47.3891,33.3235,69.2571,85.9548,9.53076,8.41329,10.7246,12.2802,23.6703,32.5336,33.1643,14.2891,8.79065,8.17487,284.139,'myelodysplastic syndrome'
148.725,13.035,93.9807,6.21118,10.7803,13.8732,52.4789,20.4534,9.1585,14.4402,12.6156,14.4402,17.0858,7.44397,83.6696,6857.82,253.506,319.376,47.9541,14.1942,1157.76,685.244,125.551,55.8514,13.3102,16.1754,125.253,20.1201,61.0532,258.239,41.9459,17.0084,66.2077,106.555,32.9298,841.496,364.688,64.7827,1214.05,1222.17,160.435,47.1184,8975.7,11.9951,28.591,15.2717,11.7725,26.1099,11.1492,11.2088,8.19138,12.0271,2545.19,92.2531,126.095,48.3391,28.7097,369.782,317.152,10.5491,610.24,84.982,34.4688,8.66739,35.4255,48.8327,288.422,63.4615,37.7347,36.8707,52.9803,273.546,116.111,11.07,7.65996,1406.82,8.15428,82.7346,22.2739,151.286,27.6451,27.0812,18.9891,47.1541,10.3101,34.6555,29.0604,43.1583,127.658,7.25756,11.7793,11.5965,12.0419,24.0069,62.3152,43.577,16.6916,8.98013,9.88106,241.777,'myelodysplastic syndrome'
240.258,17.6717,85.2334,7.07837,10.4553,12.5793,61.3618,21.6232,8.99308,15.7295,10.8192,15.3732,16.2081,8.94333,90.3618,5713.66,296.961,295.808,69.312,20.4033,1182.33,643.542,184.595,47.0133,12.2855,15.5425,224.541,32.3,66.0362,14.4337,60.6323,13.5981,58.9651,133.529,51.8624,574.115,462.053,70.4701,661.595,2308.63,115.161,49.3491,7704.87,10.0578,29.1232,21.4634,15.2893,13.6856,16.4386,10.7269,9.05093,17.6285,2768.25,79.1772,171.64,49.8816,37.6478,244.448,103.216,14.0038,934.026,57.2983,52.1284,8.66364,48.1688,48.7413,220.581,53.8753,29.2831,38.9768,98.2348,210.111,215.647,8.96203,7.98798,62.2435,7.92921,93.5483,17.8631,326.049,34.434,23.1884,17.1191,52.0834,9.81791,44.7478,32.0612,46.9541,63.7433,8.33125,7.35441,13.1909,12.0254,24.7302,17.3653,36.6443,17.5297,10.0556,10.1502,302.519,'myelodysplastic syndrome'
126.464,17.3126,76.9613,7.56181,10.8575,13.1255,58.2662,16.4611,10.4824,15.5324,11.9056,15.3395,15.0477,8.94011,79.6062,6790.96,284.377,367.471,68.1288,15.3544,599.865,711.096,168.467,39.2897,14.9435,13.9927,110.543,33.1918,56.1824,76.9433,54.5313,17.1252,57.2983,121.083,22.0464,742.242,309.243,65.3735,1193.58,1584.52,117.813,57.8,8654.37,9.58654,23.875,16.6771,12.8356,28.1252,17.1425,9.32026,9.94892,15.6436,3103.23,62.7613,110.799,42.8038,24.431,208.467,307.256,11.2201,589.731,94.1229,40.4822,8.33305,46.1475,56.9731,250.745,44.1665,39.0358,34.7831,71.2179,254.925,148.95,8.33665,15.1391,543.72,8.01883,144.417,17.7771,302.991,47.3396,24.8311,17.4604,38.0185,10.9921,34.673,29.6504,59.8942,131.173,10.0317,8.09283,11.8756,14.1427,26.8665,48.5171,28.1729,14.5478,9.83206,9.15982,259.914,'myelodysplastic syndrome'
118.626,13.6315,126.957,7.34753,14.9365,15.4443,66.6025,21.4773,13.5756,13.56,9.29277,11.9356,17.2988,8.19965,80.4422,5837.23,336.793,288.048,89.4808,26.2731,855.033,812.98,126.961,38.7541,13.7865,13.8972,163.469,28.0039,61.4193,137.124,83.1708,18.3358,73.6363,92.9972,35.2016,761.307,327.284,53.918,1088.91,1734.97,159.249,36.1474,10045.5,12.4342,29.5183,19.4432,10.2745,19.6899,17.6336,10.1276,8.38243,16.2478,3765.8,79.0917,130.9,42.0125,57.255,243.376,405.534,10.7796,1012.88,119.222,51.366,9.84837,40.9575,42.8315,207.747,52.1228,32.6568,39.1682,78.2331,245.879,180.18,8.03068,13.6226,1595.75,8.52494,77.9827,27.229,365.609,34.9564,27.2692,20.5849,64.3663,10.0657,34.0798,39.9894,34.0357,125.136,7.46008,7.12904,10.7064,12.3538,27.1721,53.208,18.3014,14.9193,10.6407,13.4752,263.202,'myelodysplastic syndrome'
