@relation panc-weka.filters.unsupervised.attribute.RandomSubset-N100.0-S1

@attribute X1268 numeric
@attribute X1280 numeric
@attribute X1960 numeric
@attribute X2596 numeric
@attribute X2929 numeric
@attribute X3476 numeric
@attribute X3566 numeric
@attribute X4223 numeric
@attribute X4295 numeric
@attribute X5568 numeric
@attribute X5664 numeric
@attribute X6983 numeric
@attribute X7173 numeric
@attribute X7968 numeric
@attribute X7989 numeric
@attribute X8257 numeric
@attribute X10811 numeric
@attribute X11066 numeric
@attribute X11666 numeric
@attribute X14475 numeric
@attribute X14528 numeric
@attribute X15188 numeric
@attribute X16568 numeric
@attribute X16882 numeric
@attribute X16971 numeric
@attribute X17047 numeric
@attribute X17548 numeric
@attribute X18645 numeric
@attribute X19308 numeric
@attribute X19496 numeric
@attribute X20017 numeric
@attribute X20095 numeric
@attribute X20363 numeric
@attribute X20985 numeric
@attribute X22362 numeric
@attribute X22821 numeric
@attribute X23838 numeric
@attribute X24327 numeric
@attribute X24415 numeric
@attribute X24571 numeric
@attribute X25283 numeric
@attribute X25876 numeric
@attribute X27034 numeric
@attribute X27052 numeric
@attribute X27610 numeric
@attribute X27651 numeric
@attribute X27671 numeric
@attribute X28186 numeric
@attribute X28436 numeric
@attribute X28530 numeric
@attribute X28615 numeric
@attribute X29174 numeric
@attribute X29197 numeric
@attribute X29360 numeric
@attribute X32156 numeric
@attribute X33422 numeric
@attribute X33493 numeric
@attribute X34115 numeric
@attribute X34257 numeric
@attribute X34417 numeric
@attribute X35278 numeric
@attribute X35580 numeric
@attribute X36180 numeric
@attribute X37339 numeric
@attribute X37804 numeric
@attribute X38002 numeric
@attribute X40554 numeric
@attribute X40691 numeric
@attribute X40724 numeric
@attribute X40816 numeric
@attribute X40920 numeric
@attribute X40999 numeric
@attribute X41455 numeric
@attribute X41592 numeric
@attribute X42721 numeric
@attribute X42809 numeric
@attribute X44104 numeric
@attribute X44665 numeric
@attribute X45042 numeric
@attribute X46314 numeric
@attribute X47655 numeric
@attribute X47717 numeric
@attribute X47943 numeric
@attribute X48189 numeric
@attribute X48436 numeric
@attribute X49119 numeric
@attribute X49517 numeric
@attribute X49826 numeric
@attribute X50006 numeric
@attribute X51912 numeric
@attribute X52015 numeric
@attribute X52383 numeric
@attribute X52717 numeric
@attribute X53353 numeric
@attribute X53675 numeric
@attribute X53783 numeric
@attribute X53812 numeric
@attribute X54010 numeric
@attribute X54301 numeric
@attribute X54482 numeric
@attribute panc.columns.tissue {'normal pancreatic','PDAC tumor'}

@data
5.6082,4.30174,3.93201,5.29872,4.90478,5.83654,5.31471,5.35689,3.20343,3.68682,3.98035,6.54585,4.69997,5.22068,3.33768,4.01275,6.66557,6.68852,9.32263,4.48553,5.80926,7.23031,8.21868,4.89601,4.39483,6.09116,5.9508,11.6957,6.21683,4.72992,3.91038,3.10574,4.44932,6.94098,6.69555,6.40423,6.2232,6.54726,3.6073,6.04054,6.12679,4.05079,9.28959,8.38374,6.39153,5.52885,7.18532,8.22512,5.11656,6.58399,6.08376,6.07859,4.45284,3.70304,6.71166,2.91185,5.11826,8.41922,8.35875,8.13902,7.32267,7.35117,6.45288,8.61564,7.05651,4.61253,5.13575,6.18949,5.62276,6.68538,2.99305,4.89537,3.93737,5.47998,5.06035,6.5011,3.66794,4.04922,7.84487,6.4359,5.69066,4.621,3.55617,5.12556,4.90173,5.3299,4.31199,6.36391,4.64206,3.40289,4.65616,4.68525,6.31032,3.92214,3.85685,4.33676,4.41184,6.79162,5.37343,7.27682,'normal pancreatic'
6.73847,5.95819,3.67905,5.15879,5.0813,6.5157,5.09526,4.95816,2.65698,6.16195,4.10076,6.08524,3.98505,4.11522,3.34643,4.03579,8.29164,10.2038,8.75351,9.68216,6.33895,8.06069,9.14543,5.17182,3.55178,6.73759,7.08012,8.95277,10.5263,3.89597,3.77575,3.0837,5.52501,5.82765,7.50288,8.74605,5.56203,6.52079,3.48375,4.5985,8.31733,3.68436,8.15634,9.05571,6.49303,6.31143,7.18492,9.06642,6.90548,5.97582,5.86941,6.37221,3.77598,3.31647,8.01441,2.9536,3.93932,10.2218,7.15052,9.00183,8.42639,6.82367,6.97843,6.52167,6.74209,4.79995,4.63927,5.57938,4.12782,5.13819,2.88992,4.41339,3.69504,4.84406,4.58235,7.40642,3.25802,3.86086,8.12701,6.06882,4.74993,5.04857,5.17745,5.29523,6.26934,4.84333,3.51299,5.31243,4.22315,4.97599,3.87147,3.95047,5.75042,3.59145,3.63666,4.2599,4.33788,5.74435,4.81996,6.32397,'normal pancreatic'
5.80421,5.8795,3.89472,4.82183,5.34796,5.61398,4.70353,4.90378,2.87068,4.68334,3.83895,6.39397,4.23968,4.22561,3.06619,3.91807,7.97744,10.7095,9.24296,7.06948,5.68033,7.78848,9.27586,4.63587,13.8288,5.75592,6.90985,9.07387,8.91057,4.52702,3.7225,2.82129,5.47663,6.01345,7.28384,6.91087,5.26836,6.41621,4.53839,4.92953,6.49294,3.8986,7.96563,8.75805,6.57961,6.34897,7.68402,8.28611,6.05107,6.28723,5.33422,5.93148,3.50556,8.52534,7.04305,2.85785,3.94159,8.84982,8.0766,8.13303,9.17498,6.83641,7.36303,7.68194,6.64579,4.64636,4.34099,5.99092,4.44677,5.75755,2.67815,4.57685,3.41826,4.92916,5.27114,6.85689,3.05557,3.96057,8.26633,5.46267,4.67521,5.05563,4.87308,5.27249,5.38775,4.71654,3.30462,5.57035,3.99448,4.7655,4.3222,3.9343,6.05445,3.53203,4.09106,3.94133,4.19578,6.30971,4.55067,6.68567,'normal pancreatic'
6.07367,6.41298,3.64684,5.25042,5.84572,6.61289,4.98889,5.07276,2.74786,3.69236,3.88468,6.48251,4.10502,4.34301,2.958,3.65547,8.16817,7.79913,9.25648,7.19931,4.94317,8.09403,10.2223,5.69747,13.3608,5.57827,7.08675,6.44265,9.17552,3.64276,3.32402,2.96495,4.69217,5.98152,6.24225,5.32757,5.65613,6.46517,3.31029,4.83456,5.9748,3.62056,7.9875,9.11584,6.58361,7.19386,8.03491,6.74386,6.23037,6.39675,5.28171,6.20646,3.31974,8.57864,7.04923,2.89367,4.14303,8.11837,8.55607,8.55681,9.68657,7.39367,7.17806,7.36378,6.61489,4.42754,4.43464,5.49385,4.31703,5.57502,2.77644,4.4173,3.37916,4.75121,4.58422,7.46672,3.07391,3.79857,8.31988,5.43171,4.68552,5.37419,4.79278,5.24077,4.96537,4.68892,3.24465,5.42089,4.35193,4.78158,3.98299,3.95691,5.77218,3.45709,3.77079,3.62501,4.57816,6.00062,4.32399,6.53078,'normal pancreatic'
6.30388,6.10103,3.84913,4.80789,5.19423,5.79303,4.91325,5.03614,2.9237,4.09316,3.72618,6.44915,4.37849,4.47555,2.87263,3.7892,8.61021,7.72604,9.21975,5.94408,5.35344,7.74364,9.8014,5.01257,13.9718,5.38921,7.17124,7.63492,8.67719,3.75693,3.61835,2.89209,4.68967,6.04045,6.40366,5.70322,5.63908,6.7277,3.64426,5.05751,5.73917,3.92191,7.99389,9.15245,6.66817,6.61878,7.99811,7.15262,6.15235,6.53841,5.23215,6.42453,3.5101,9.45234,6.58124,3.06431,3.62254,8.82263,8.08287,8.31935,9.7641,7.45363,7.576,7.90826,7.12307,4.31973,3.93524,5.47485,4.682,5.89846,2.70563,4.19514,3.58986,4.6802,4.93737,7.10397,3.00363,3.83738,7.99468,5.44956,5.41629,5.23808,4.56942,5.69882,4.53382,4.68786,3.1781,5.64509,4.25129,4.36125,3.9432,3.83578,5.72861,3.34796,3.54433,4.03926,4.24769,5.82558,4.37581,6.56535,'normal pancreatic'
6.09933,6.65849,4.03797,5.08191,5.36207,5.95995,5.4495,5.09926,2.64478,3.50844,3.72354,6.94908,4.22927,4.19531,3.08894,3.85034,8.48928,7.55778,9.3812,5.73072,6.1538,7.73828,9.62467,5.20901,3.63751,6.31016,6.60489,8.88113,8.00024,4.19625,3.48516,3.47707,5.17448,6.00357,6.64881,7.17936,5.78906,6.18989,3.54427,5.23947,5.92519,3.69757,8.55656,9.25696,7.29085,6.44833,8.94139,7.29711,5.96947,6.2956,5.16596,6.43107,3.61705,3.63682,7.28589,2.88641,4.23844,8.39316,9.58086,7.59685,9.27068,7.43539,7.70858,7.28616,6.97195,4.95237,4.31038,5.83683,4.85973,5.72307,2.79182,4.39451,3.45754,4.89181,4.70467,7.66207,3.24451,3.61942,7.83462,5.54761,4.76726,4.70221,4.48054,5.18543,4.44871,4.84603,3.51649,5.69056,4.50006,4.91501,4.16061,3.72298,6.27209,3.95357,4.17964,3.65054,5.14935,5.98461,5.23097,7.24266,'normal pancreatic'
6.17886,5.13435,3.66559,5.09418,5.20912,5.69716,5.1473,4.97212,3.01991,3.73705,4.11275,6.2298,4.42033,4.2084,3.25497,3.8135,7.57788,8.63219,9.34528,6.19294,5.12658,7.52322,8.43127,5.30519,3.53078,5.74183,6.55322,10.7581,7.20491,6.11456,4.51881,2.69752,5.23358,6.74533,7.02113,7.56243,6.35074,6.88541,4.52147,5.42665,6.91439,4.10519,9.03822,8.81456,6.63333,5.86453,7.63652,8.03032,5.93731,6.76889,5.71866,6.03764,3.69953,4.15759,6.48852,3.1248,4.65932,10.1146,7.94482,8.2195,8.56044,7.30957,6.54697,8.02893,7.23256,3.95211,4.57259,5.57142,5.30495,6.93235,2.72381,4.63419,3.80896,4.83497,4.78795,6.55845,3.67565,3.91642,7.96569,6.37763,5.39779,4.60119,4.1809,5.71729,4.84858,5.4243,3.68056,6.28754,4.52997,3.97242,4.1155,4.71989,5.97727,3.90706,3.8336,3.95527,4.25986,6.66187,5.05229,7.31364,'normal pancreatic'
5.534,5.87683,3.46925,5.19414,6.13931,6.19182,5.53242,4.89747,2.61723,6.03138,3.58331,6.03175,4.13865,3.76185,2.79079,3.75088,8.46229,10.0611,9.45898,8.1499,5.8546,8.07994,8.87931,4.79958,3.98654,6.2724,6.63133,9.78527,10.3858,4.4806,3.26226,2.98529,5.35003,5.80947,7.83513,9.0984,5.31449,6.24857,3.21833,4.50325,8.95899,3.70451,8.06272,8.8163,6.15891,5.54587,7.37865,10.1569,7.39747,5.73735,5.96184,5.82512,3.26019,3.3432,8.50492,3.22558,4.15823,8.49016,7.19174,9.23104,10.1986,7.3983,7.54393,7.33045,7.15841,4.5358,5.16635,5.35675,4.00208,5.22463,2.50666,4.33572,3.23976,4.63087,5.10814,7.53776,3.14707,3.65925,8.38509,5.68727,4.19,4.94507,4.85897,4.74551,5.08503,4.1353,3.35466,5.58774,3.96157,4.62455,3.99487,3.94123,5.61893,3.50162,3.75465,4.63566,3.79663,5.91563,4.81279,6.14737,'normal pancreatic'
6.14512,5.93148,4.20289,5.01859,5.20501,6.2452,5.33311,5.37351,2.90785,3.91409,3.90605,6.16126,4.71094,4.08402,3.44758,3.9509,7.50861,7.75179,9.72133,5.05069,5.58877,7.86929,8.25386,4.84713,3.88609,5.93199,6.72242,11.591,7.33596,5.37983,3.65009,2.93002,4.80941,6.51292,6.79506,7.33275,5.99886,5.94997,3.511,5.44974,6.32238,3.71285,8.83292,8.84637,6.46538,6.17498,7.41522,8.55742,5.99384,6.41633,5.37276,6.15953,4.00585,3.64772,6.8781,2.91044,5.25394,8.87567,8.41331,8.18092,8.18974,6.95241,6.91013,8.92485,7.26867,4.42182,5.12857,6.27523,5.0817,5.79679,2.67795,5.14545,3.46712,5.02161,4.76958,6.75878,3.90712,3.72244,7.72851,6.93096,5.06384,4.63256,4.02952,5.25983,5.44932,5.48126,3.77319,5.90952,4.83937,4.03776,4.13243,4.7443,6.02651,4.02952,4.15761,3.518,4.80315,6.76088,5.31054,7.16982,'normal pancreatic'
6.15947,5.58874,4.0028,5.17709,5.02805,6.11535,4.79666,5.43114,2.88385,4.09173,4.02028,6.49178,4.61881,4.94994,2.97225,3.94511,7.7188,8.62469,8.95462,6.20479,5.52283,7.45484,8.79849,5.0219,4.38934,6.43675,6.41406,10.8271,7.29636,4.81689,3.83414,2.98982,5.23849,6.8044,6.5466,7.93786,6.01834,6.17545,3.60478,5.66264,6.69978,3.77856,8.84409,8.67295,6.38752,5.69835,7.23606,9.22197,5.8652,6.46166,5.31621,5.46957,4.13374,3.42612,6.70698,3.042,5.71649,8.41497,8.24753,8.40745,7.60718,7.14234,6.13098,8.2143,7.3667,4.42094,4.35442,5.88165,5.80247,6.13437,2.65033,4.41534,3.6361,5.03264,4.95814,6.64704,3.73704,3.97387,7.59272,6.94878,5.02484,4.90813,4.03122,4.76023,5.07688,5.26227,3.75689,6.26099,4.92025,3.33732,4.19312,4.60393,6.31383,3.85131,3.83442,3.42351,4.26693,6.5524,5.06387,6.94444,'normal pancreatic'
6.4516,5.48819,4.17769,5.40904,4.74354,6.20945,5.11774,5.242,3.36445,3.6575,3.93595,6.50545,4.57261,4.66924,3.43066,4.26823,6.54962,5.8762,9.46906,4.62909,5.85029,7.67191,8.54347,5.36139,3.78972,5.5466,6.44247,11.4803,6.80431,5.49108,4.15312,2.95974,5.13043,7.04994,6.31016,6.31534,6.22584,6.84978,3.89326,5.57402,6.58175,3.93843,8.80806,8.44216,6.39553,6.11982,7.35918,7.80339,5.48145,6.33807,5.45009,6.26972,4.29304,4.00721,6.68598,3.4639,5.19871,8.29906,8.04859,7.8777,9.50345,6.98061,6.62654,8.6727,6.79649,4.77298,4.40101,6.54134,5.47426,6.26628,2.64735,5.17518,3.31124,5.10534,5.32371,6.86237,4.09273,3.92433,7.77392,6.34741,5.2131,4.31377,4.15882,5.58358,5.097,5.67739,4.57807,6.47572,4.80184,3.64344,4.1099,4.90692,6.78651,4.34204,4.10819,4.26129,5.0488,6.85927,5.78049,7.45526,'normal pancreatic'
5.89933,4.53659,3.8613,5.33159,4.60279,5.84535,5.34831,5.27751,2.72037,3.78394,4.22909,6.262,5.03023,5.23127,3.31835,3.95653,7.50628,6.49755,9.1872,4.8648,5.55588,7.45556,8.65454,5.11049,4.6462,5.35096,6.32677,11.1628,7.27153,4.65875,4.07552,3.34702,4.563,6.92441,6.63139,6.92014,6.49332,6.6457,4.185,6.03104,6.5264,3.94012,8.98853,8.60741,6.40984,6.32333,7.09735,8.04291,5.61315,6.51545,5.26061,5.99162,4.16594,3.78206,6.52064,3.22215,4.60732,8.88963,8.09976,8.14579,8.66714,7.0805,6.40984,8.55876,7.24419,4.57676,5.18778,6.08615,4.92409,6.62137,2.83614,4.63817,3.97366,5.05344,5.07978,6.30037,4.156,4.25802,7.87245,6.49542,5.60027,4.83333,3.94012,5.07052,4.90745,5.27119,4.14555,6.51379,4.38635,3.7778,4.65382,4.84232,6.11525,4.28899,4.1726,4.55331,4.19495,7.04121,5.09715,7.07509,'normal pancreatic'
5.94395,4.60994,3.65984,4.77506,5.52903,5.84087,5.53543,4.79704,2.96516,5.35247,3.52731,5.9323,4.18784,4.45565,2.97311,4.13421,8.07117,10.0546,9.23533,8.1434,6.5783,7.71988,9.06354,4.52921,3.68681,6.12139,6.50924,10.1581,9.57085,4.30451,3.78688,2.64845,5.04801,5.99062,7.67388,9.33295,5.76207,6.27656,4.00262,4.95875,8.19203,3.56489,8.54411,9.02959,6.98302,5.64589,7.35788,9.95506,7.02807,6.30428,6.06732,6.08295,3.70497,4.48789,7.43928,2.77747,4.42988,9.06912,7.94214,8.88665,8.40073,7.41009,7.22069,7.96805,7.57132,4.37994,4.39845,5.53272,4.44249,5.61947,2.65176,4.37144,3.74309,4.65259,4.56342,6.78601,3.28479,4.0845,7.88623,6.21508,4.7087,4.77684,4.53451,4.92035,5.10835,4.72953,3.70924,5.47297,3.99783,4.10743,3.99063,4.11365,5.66511,3.62583,3.8336,4.7519,4.5973,6.14154,4.95545,6.40716,'normal pancreatic'
6.55377,5.11104,4.20762,5.00727,5.8478,7.09724,5.18967,5.20774,2.62059,6.22709,3.94302,6.21938,4.02501,3.92683,3.0019,3.74741,8.46485,9.72364,8.81499,9.73632,5.74021,7.71009,10.432,5.61694,3.68595,6.4692,7.8782,8.38775,9.79651,4.10952,3.47996,2.92917,4.76197,5.78166,8.15366,8.46873,5.42906,6.52498,5.19616,4.49314,8.32033,3.65962,8.7028,8.85265,7.55938,5.90723,7.22166,9.33657,6.68804,5.53001,6.35966,5.45286,3.18904,3.04959,7.97916,2.95231,3.69753,8.72842,6.84429,9.16657,8.89899,7.48838,6.85565,6.62452,6.24413,4.61926,4.98787,5.55059,4.30164,5.25996,2.81916,4.19204,4.01172,4.76854,5.21193,7.12657,3.2737,3.44687,8.02224,5.6439,4.33801,5.27758,4.98212,4.67658,5.62359,4.20415,3.45169,5.74258,4.20751,4.87266,4.03688,3.56222,5.89568,3.34352,3.82422,4.649,4.20807,6.00356,4.67197,6.23728,'normal pancreatic'
6.48866,5.43068,4.17043,4.83795,5.59757,5.80391,5.75806,5.3051,3.21884,3.2378,3.73257,6.6018,4.76505,4.74473,3.08014,3.94833,7.2719,7.20995,9.29303,5.50599,5.46347,7.57074,8.1477,4.90986,4.42622,6.32834,6.625,11.4038,6.911,4.94374,4.09178,3.13443,5.24296,6.84907,6.54848,6.7135,6.25344,6.03826,3.64472,5.09013,6.14409,3.59847,9.53327,8.67242,7.14216,5.86458,7.60203,8.55756,5.79157,6.78069,6.27689,5.89792,3.77607,3.10036,6.67626,2.95301,4.89361,8.14808,8.69442,7.853,8.06642,7.42121,6.71803,8.84233,6.9025,4.55,4.62385,5.96669,5.56043,6.07298,2.78666,4.87694,3.35225,4.78689,5.13681,7.02998,4.14767,4.21298,7.70989,6.84549,4.78963,4.91422,3.70394,5.58607,5.55165,5.30449,4.33987,6.50397,4.91248,3.78532,4.58819,4.52245,6.1604,4.04151,3.95956,4.4813,4.40779,6.37656,5.22266,6.9045,'normal pancreatic'
5.96526,5.4617,3.8428,5.30151,4.97459,5.71997,5.09735,4.90688,2.94086,3.36003,4.16236,6.6956,4.85378,4.88615,3.18075,3.98018,7.48868,6.98515,9.29407,4.92644,5.59783,7.2677,8.47109,4.94928,4.73511,6.0386,6.16428,11.1064,6.28946,5.21438,4.40897,3.08534,4.83799,6.71616,6.12704,6.77005,6.14732,6.19259,4.34817,6.114,5.67698,4.09053,9.04481,8.47003,6.44645,6.11896,7.28004,8.17655,5.12687,5.98985,5.77647,5.67475,4.33855,3.70095,6.76233,3.11697,4.58272,9.48662,8.58729,8.01451,8.43565,7.15456,6.15013,8.31623,6.78856,4.55688,4.67448,6.26126,5.66745,6.52693,2.92333,4.80795,3.70269,5.28415,5.34893,6.6062,3.96159,3.87328,7.60538,5.98636,5.36635,4.72927,3.86178,5.15814,4.87688,5.37747,3.79984,6.47007,4.77622,4.2237,4.78698,5.00627,6.11883,3.86178,4.02602,4.13576,4.56674,6.73813,5.20804,7.1741,'normal pancreatic'
6.93296,4.80096,3.94825,5.09143,5.69157,5.74795,4.96318,4.93838,3.41884,3.8125,3.85613,6.05242,4.43558,4.6287,3.30754,3.70931,7.41452,7.70168,9.52341,5.71948,5.6974,7.71757,8.70754,4.43558,4.36312,6.25004,6.48075,11.2246,7.19792,5.40435,4.38282,3.23502,4.89918,5.98071,7.34913,7.53956,5.88527,6.02801,3.78193,5.31962,6.78473,3.6912,9.07114,9.0822,6.82077,5.61229,7.53129,9.05583,6.02995,6.36688,6.23593,6.10616,3.75366,3.10947,6.25888,2.78545,4.52669,7.93908,8.18016,8.28682,8.33641,7.45495,6.78589,8.49522,7.25844,4.64373,4.58901,5.88527,4.73632,6.06613,2.77436,4.36516,3.53626,4.85762,5.01463,6.80728,3.47114,4.48827,7.90165,6.96032,4.73152,5.19147,4.41954,5.49041,5.73323,5.25321,3.88319,5.6733,4.45763,4.02996,4.46499,4.076,6.17896,4.07733,4.23445,5.09938,4.15741,6.31831,5.65637,6.76786,'normal pancreatic'
6.66602,5.512,3.79637,4.93701,5.66204,6.29795,4.8996,5.05374,2.93126,3.91404,4.40257,6.35999,5.0464,4.46647,3.23951,4.00247,7.26079,7.12145,9.3935,5.75228,6.04512,7.61499,8.47687,5.04748,3.94354,6.12154,6.57756,10.8564,7.13233,5.06097,3.90642,3.24282,4.93444,6.47632,6.94249,7.13047,6.19801,6.67772,3.80536,5.32205,6.47878,3.71456,9.22082,8.97252,6.26168,5.76176,6.95458,8.69602,5.66863,6.71284,6.22852,5.95779,3.97374,3.39823,6.71491,3.11287,5.66142,7.96825,8.71296,8.07835,7.96691,6.94213,6.36537,8.92134,7.44496,4.54661,4.6439,6.23276,5.23549,6.14673,2.71851,4.38757,3.77624,4.87128,5.33862,6.62708,3.69537,3.9388,7.88514,6.78191,5.23429,4.87362,3.86227,5.36933,4.97403,5.20545,4.28783,6.22161,4.67443,4.28303,4.45222,4.5291,6.25098,3.8726,3.77416,4.86251,4.72057,6.46403,5.31324,6.97702,'normal pancreatic'
6.02548,5.96334,3.55439,5.09391,5.5299,6.65443,4.91781,4.83762,2.81756,5.65987,3.62921,6.10438,4.07534,4.32499,3.14788,4.46079,7.79942,9.69625,9.1239,8.09887,5.65125,7.60328,8.9394,4.90615,3.79869,6.43195,6.80221,8.87706,10.3315,4.06527,3.53358,3.07459,6.23579,5.99109,6.7478,6.99217,5.58198,6.59114,4.03186,4.8524,7.31382,3.76823,8.21331,9.37056,6.70297,6.12995,7.41557,9.2436,7.30907,6.09225,5.50798,6.26619,3.46314,3.04939,8.08353,2.84187,4.5559,10.1695,5.58316,9.59042,8.43679,7.87575,7.92992,6.64232,7.77319,4.95796,4.35879,5.42094,4.33169,5.40428,2.69283,4.19429,3.67826,4.73257,4.50163,7.24947,3.09882,3.95425,7.81657,5.33886,4.59547,4.93639,5.02255,5.24026,6.49248,4.58892,3.30679,5.86514,4.09709,4.72591,4.10587,3.7764,6.05159,3.79135,3.93002,4.40274,4.21524,5.84579,4.49322,6.22477,'normal pancreatic'
5.56445,5.85919,3.53606,5.19187,5.7466,6.33452,5.25368,5.03159,2.62493,5.5323,3.87756,6.15487,3.92897,4.20705,3.43291,4.09556,8.24149,9.96383,9.06063,7.72825,6.21618,7.61669,9.20075,5.16443,3.38879,6.58853,6.74932,9.56168,9.71194,4.14581,3.49452,3.04531,5.7638,5.70084,7.14369,8.74586,5.41626,6.54569,3.67503,4.85269,7.5501,3.40172,8.26334,9.35818,6.95679,5.7638,7.15601,8.96299,6.95928,6.13084,6.06129,6.02078,3.46281,3.04551,8.74656,2.87233,5.30484,8.94029,7.80883,9.11726,8.38169,7.13209,6.91725,7.26474,7.27522,4.88461,4.47667,5.59565,4.62051,5.38678,2.57263,4.36043,3.44198,4.66936,4.30894,7.45024,3.00328,3.92008,7.9191,7.06841,4.56303,5.05123,4.3854,5.24976,4.7699,4.7178,3.38732,5.36508,4.39294,3.96272,4.03038,3.74098,5.8145,3.28758,3.85627,3.73627,4.78027,5.85178,4.89065,6.16662,'normal pancreatic'
6.20787,6.00318,3.8753,5.11713,5.98096,6.10455,4.98974,5.01008,2.81383,3.60534,3.95955,6.50009,4.40331,4.50387,3.31419,4.42506,7.89853,7.04983,9.50987,5.14682,4.99898,7.75318,9.56938,5.12138,13.7612,5.42448,6.81211,8.80342,8.3264,4.49682,3.64948,3.28296,4.935,6.19237,6.32245,5.74679,5.87546,6.72708,3.5623,5.03393,5.29701,3.58215,8.55723,9.02213,6.96983,6.21049,7.77635,6.76071,5.65808,6.54901,4.49551,6.67628,3.52922,9.91094,6.86423,3.02067,4.89154,7.90437,8.81299,7.86082,9.27236,7.31464,7.64591,7.71432,6.71704,4.39761,4.22276,5.67188,4.65995,5.9812,2.78228,4.72416,3.50021,4.80904,4.92754,6.96982,3.52087,3.99185,7.8753,5.40787,4.88005,5.92087,4.62597,5.22477,4.85886,4.9538,3.42433,5.65046,4.19746,4.37105,4.20307,4.00321,5.92049,3.66105,3.73423,4.21372,4.07876,6.27144,4.49644,6.82501,'normal pancreatic'
6.03686,5.93436,3.94506,5.03828,6.38542,5.5644,5.32691,4.94992,2.86426,4.05404,4.05815,6.38219,4.29314,4.28938,3.2937,4.02843,8.13473,7.68261,9.45872,5.972,5.08276,7.90037,9.58562,5.56098,13.8389,5.90823,6.78227,7.04194,8.5754,4.01815,3.53467,3.08963,4.52632,5.92595,6.69742,5.73321,5.59529,6.77747,3.40194,4.83346,5.41763,3.68655,8.3464,9.27691,7.46195,6.70217,7.78737,6.63953,6.31701,6.75625,4.86607,6.86978,3.40036,9.97469,7.32684,2.87733,4.49724,7.3522,8.40838,7.99214,9.30287,7.19212,7.97117,7.89416,6.50995,4.18346,4.50288,5.55667,4.31572,5.45712,2.95526,4.26411,3.47993,4.73318,5.2334,7.32737,3.11099,3.89672,8.23735,5.0067,4.72932,5.81595,4.57283,5.54163,5.21211,4.70039,3.45975,5.78645,4.10599,5.00667,4.44417,3.77152,6.15604,3.68716,3.49262,5.05736,4.12035,6.10443,4.5022,6.38434,'normal pancreatic'
5.90974,5.59625,3.64466,5.80764,5.4207,6.27757,4.72429,5.30057,3.01329,3.65204,4.25769,6.60053,4.49272,4.86928,3.54383,4.20931,7.27149,7.29218,9.11994,5.32769,5.60124,7.6412,8.60402,4.96903,4.1011,6.29171,6.27148,10.4571,6.97748,5.67458,3.98338,3.0985,5.61135,6.87596,6.35962,7.04384,5.78653,6.38682,3.86924,5.66342,6.1437,3.50054,9.01841,9.05873,6.70819,6.02635,7.72655,8.30509,5.2554,6.45157,5.78328,5.57921,3.80606,4.37906,6.79837,3.23388,5.90553,8.8918,8.65389,8.15769,8.05617,6.94979,6.70407,8.40911,7.49575,4.57183,5.01625,5.6154,5.72277,6.508,2.90817,4.77898,3.80726,5.46312,5.65366,6.45857,3.59411,3.91349,7.65175,6.61327,5.38812,4.78699,3.4806,5.06387,5.4225,5.02552,4.55534,5.96433,4.4629,4.05474,4.80923,4.68984,6.37601,3.55524,3.92536,4.01446,4.38173,6.67294,5.41781,7.22531,'normal pancreatic'
6.24077,5.34456,3.76392,5.16471,4.80677,6.42932,5.15705,5.03554,2.87337,3.23733,4.53979,6.48067,4.63608,5.33587,3.48352,4.50519,7.28065,6.93244,9.10509,5.24605,5.83441,7.4818,8.69777,4.73738,3.91264,6.01842,5.98734,10.7551,6.46878,5.48886,3.91621,3.0826,5.06774,6.77726,6.34617,6.50089,6.58507,6.70846,3.62296,5.88447,6.54518,3.88781,9.26024,8.59118,6.41381,6.14974,7.20648,8.06859,5.37725,6.24061,5.36351,5.80738,4.06737,4.2887,6.75902,3.02917,4.41177,8.93437,8.08914,8.08216,7.94369,7.12047,6.13608,8.13808,6.92554,4.27562,5.1076,6.2223,5.90692,6.67483,2.80559,4.83213,3.91564,5.24224,5.48611,6.55528,3.60236,3.97101,7.63235,6.68663,5.13406,4.68064,3.53312,5.1941,5.24667,5.28864,3.77196,5.94565,4.59552,3.5152,4.43188,4.78159,6.42932,4.02806,4.07215,4.84691,4.54166,6.74775,5.36677,7.02985,'normal pancreatic'
5.88522,5.05386,4.43045,5.43918,5.61346,6.69521,5.61899,5.0873,2.74416,3.57278,4.11267,6.37335,5.07728,5.37198,3.4033,4.28567,7.09197,6.66155,9.49193,4.66322,6.05383,7.28581,7.53938,4.57573,3.83379,5.93997,6.28214,11.6906,6.71858,5.31668,3.37086,3.07749,4.58391,6.81241,6.62811,6.55583,6.36167,6.16668,3.4369,5.70933,6.71865,3.68675,9.32842,8.49459,6.48144,5.44053,7.38139,7.84431,5.13729,6.73991,5.94913,5.94162,3.9545,3.75102,6.71471,3.42026,5.16565,8.25806,8.75915,7.92784,7.31733,7.00231,6.19841,8.97957,7.08052,4.78616,4.79246,6.26073,5.15555,6.15477,2.84372,4.83116,3.92181,5.438,5.50945,6.73457,4.32195,4.34394,7.9442,6.37763,4.84523,4.90138,3.48422,5.59495,5.52564,5.25709,4.37004,6.27645,4.63097,3.74772,4.78209,5.08769,6.30409,3.8527,4.10396,4.21159,4.32739,6.73026,5.40484,7.12609,'normal pancreatic'
